epoch: 0, train_loss: 2.3032, val_accuracy: 0.1011
epoch: 1, train_loss: 2.3032, val_accuracy: 0.0994
epoch: 2, train_loss: 2.3031, val_accuracy: 0.1011
epoch: 3, train_loss: 2.3031, val_accuracy: 0.0991
epoch: 4, train_loss: 2.3030, val_accuracy: 0.0971
epoch: 5, train_loss: 2.3031, val_accuracy: 0.1010
epoch: 6, train_loss: 2.3030, val_accuracy: 0.1012
epoch: 7, train_loss: 2.3029, val_accuracy: 0.1012
epoch: 8, train_loss: 2.3029, val_accuracy: 0.0991
