2025-03-02 23:30:58,990 INFO    MainThread:22468 [wandb_init.py:init():1037] run started, returning control to user process
2025-03-02 23:30:59,003 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:30:59,013 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:30:59,032 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:30:59,054 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:30:59,066 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:30:59,089 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:31:00,210 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:31:00,245 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:31:21,944 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:31:21,971 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:31:21,977 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:31:22,235 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:31:22,259 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:31:22,266 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:31:22,281 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:31:22,403 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:31:22,413 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:31:22,586 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:31:22,609 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:31:22,620 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:31:22,665 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:31:22,689 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:31:22,700 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:31:40,904 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:31:40,959 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:31:40,965 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:31:41,051 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:31:41,077 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:31:41,086 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:31:41,356 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:31:41,391 INFO    MainThread:22468 [wandb_init.py:setup_run_log_directory():647] Logging user logs to C:\Users\Ashutosh Patidar\OneDrive\Documents\GitHub\Assignment_1_Deep_Learning\wandb\run-20250302_233141-i5ag7mrw\logs\debug.log
2025-03-02 23:31:41,396 INFO    MainThread:22468 [wandb_init.py:setup_run_log_directory():648] Logging internal logs to C:\Users\Ashutosh Patidar\OneDrive\Documents\GitHub\Assignment_1_Deep_Learning\wandb\run-20250302_233141-i5ag7mrw\logs\debug-internal.log
2025-03-02 23:31:41,401 INFO    MainThread:22468 [wandb_init.py:init():761] calling init triggers
2025-03-02 23:31:41,406 INFO    MainThread:22468 [wandb_init.py:init():766] wandb.init called with sweep_config: {}
config: {'Learning_rate': 0.001, 'epochs': 50, 'batch_size': 32, 'layer_size': [784, 128, 64, 10], '_wandb': {}}
2025-03-02 23:31:41,412 INFO    MainThread:22468 [wandb_init.py:init():776] wandb.init() called while a run is active
2025-03-02 23:31:41,420 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:31:41,425 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:31:41,478 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
